github.com/AlDanial/cloc v 2.04  T=0.45 s (1052.8 files/s, 458340.2 lines/s)
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
File                                                                                                                            blank        comment           code
./GameSpace.Infrastructure/obj/Release/net8.0/GameSpace.Infrastructure.AssemblyInfo.cs                                              4              9              9
./GameSpace.Models/obj/Debug/net8.0/GameSpace.Models.AssemblyInfo.cs                                                                4              9              9
./Models/Admin.cs                                                                                                                   4              0              9
./Models/BannedWord.cs                                                                                                              4              0              9
./Models/RelationStatus.cs                                                                                                          4              0              9
./Models/UserSalesInformation.cs                                                                                                    4              0              9
./GameSpace.Api/appsettings.Development.json                                                                                        0              0              8
./GameSpace.HealthCheck/GameSpace.HealthCheck.csproj                                                                                2              0              8
./GameSpace.Infrastructure/obj/GameSpace.Infrastructure.csproj.nuget.g.targets                                                      0              0              8
./Models/ErrorViewModel.cs                                                                                                          1              0              8
./Models/MerchType.cs                                                                                                               3              0              8
./Models/ProductCode.cs                                                                                                             3              0              8
./Properties/serviceDependencies.json                                                                                               0              0              8
./Properties/serviceDependencies.local.json                                                                                         0              0              8
./GameSpace.Models/GameSpace.Models.csproj                                                                                          2              0              7
./GameSpace.Models/obj/Debug/net8.0/GameSpace.Models.GlobalUsings.g.cs                                                              0              1              7
./wwwroot/js/test.js                                                                                                                1              0              7
./Areas/social_hub/Services/IMuteFilter.cs                                                                                          2              2              6
./GameSpace.Infrastructure/obj/Release/net8.0/GameSpace.Infrastructure.csproj.FileListAbsolute.txt                                  0              0              6
./wwwroot/lib/sb-admin/js/datatables-simple-demo.js                                                                                 1              2              6
./Views/Home/Privacy.cshtml                                                                                                         1              0              5
./Views/Shared/_Footer.cshtml                                                                                                       0              0              5
./Areas/Admin/Views/_ViewImports.cshtml                                                                                             0              0              4
./obj/Release/net8.0/GameSpace.MvcApplicationPartsAssemblyInfo.cs                                                                   4              9              4
./obj/Release/net8.0/GameSpace.RazorAssemblyInfo.cs                                                                                 4              9              4
./Areas/Admin/Views/_ViewStart.cshtml                                                                                               0              0              3
./Areas/Identity/Pages/_ViewStart.cshtml                                                                                            0              0              3
./GameSpace.Models/obj/Debug/net8.0/.NETCoreApp,Version=v8.0.AssemblyAttributes.cs                                                  0              1              3
./Views/_ViewImports.cshtml                                                                                                         0              0              3
./Views/_ViewStart.cshtml                                                                                                           0              0              3
./obj/Release/net8.0/.NETCoreApp,Version=v8.0.AssemblyAttributes.cs                                                                 0              1              3
./wwwroot/font-awesome/css/all.min.css                                                                                              1              5              3
./wwwroot/lib/sb-admin/assets/demo/datatables-demo.js                                                                               0              1              3
./GameSpace.Models/obj/GameSpace.Models.csproj.nuget.g.targets                                                                      0              0              2
./Views/Shared/_ValidationScriptsPartial.cshtml                                                                                     0              0              2
./wwwroot/font-awesome/css/fontawesome.min.css                                                                                      1              5              2
./GameSpace.Models/obj/Debug/net8.0/GameSpace.Models.sourcelink.json                                                                0              0              1
./obj/Release/net8.0/GameSpace.sourcelink.json                                                                                      0              0              1
./progress.json                                                                                                                     0              0              1
./reports/_latest/cs_file_count.txt                                                                                                 0              0              1
./reports/_latest/db_table_count.txt                                                                                                0              0              1
./reports/_latest/file_count.txt                                                                                                    0              0              1
./wwwroot/font-awesome/css/brands.min.css                                                                                           0              5              1
./wwwroot/font-awesome/css/regular.min.css                                                                                          0              5              1
./wwwroot/font-awesome/css/solid.min.css                                                                                            0              5              1
./wwwroot/font-awesome/css/svg-with-js.min.css                                                                                      0              5              1
./wwwroot/font-awesome/css/svg.min.css                                                                                              0              5              1
./wwwroot/font-awesome/css/v4-font-face.min.css                                                                                     0              5              1
./wwwroot/font-awesome/css/v4-shims.min.css                                                                                         0              5              1
./wwwroot/font-awesome/css/v5-font-face.min.css                                                                                     0              5              1
./wwwroot/font-awesome/js/all.min.js                                                                                                0              5              1
./wwwroot/font-awesome/js/brands.min.js                                                                                             0              5              1
./wwwroot/font-awesome/js/conflict-detection.min.js                                                                                 0              5              1
./wwwroot/font-awesome/js/fontawesome.min.js                                                                                        0              5              1
./wwwroot/font-awesome/js/regular.min.js                                                                                            0              5              1
./wwwroot/font-awesome/js/solid.min.js                                                                                              0              5              1
./wwwroot/font-awesome/js/v4-shims.min.js                                                                                           0              5              1
./wwwroot/lib/bootstrap/dist/css/bootstrap-grid.min.css                                                                             0              6              1
./wwwroot/lib/bootstrap/dist/css/bootstrap-grid.rtl.min.css                                                                         0              6              1
./wwwroot/lib/bootstrap/dist/css/bootstrap-reboot.min.css                                                                           0              7              1
./wwwroot/lib/bootstrap/dist/css/bootstrap-reboot.rtl.min.css                                                                       0              7              1
./wwwroot/lib/bootstrap/dist/css/bootstrap-utilities.min.css                                                                        0              6              1
./wwwroot/lib/bootstrap/dist/css/bootstrap-utilities.rtl.min.css                                                                    0              6              1
./wwwroot/lib/bootstrap/dist/css/bootstrap.min.css                                                                                  0              6              1
./wwwroot/lib/bootstrap/dist/css/bootstrap.rtl.min.css                                                                              0              6              1
./wwwroot/lib/bootstrap/dist/js/bootstrap.bundle.min.js                                                                             0              6              1
./wwwroot/lib/bootstrap/dist/js/bootstrap.esm.min.js                                                                                0              6              1
./wwwroot/lib/bootstrap/dist/js/bootstrap.min.js                                                                                    0              6              1
./wwwroot/lib/jquery-validation-unobtrusive/jquery.validate.unobtrusive.min.js                                                      0              7              1
./wwwroot/lib/jquery-validation/dist/additional-methods.min.js                                                                      0              3              1
./wwwroot/lib/jquery-validation/dist/jquery.validate.min.js                                                                         0              3              1
./wwwroot/lib/jquery/dist/jquery.min.js                                                                                             0              1              1
./wwwroot/lib/sb-admin/assets/img/error-404-monochrome.svg                                                                          0              0              1
./GameSpace.Tests/Stage5/Stage5IntegrationTests.cs                                                                                  1              0              0
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
SUM:                                                                                                                            25976           9066         173489
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
