github.com/AlDanial/cloc v 2.04  T=0.65 s (875.0 files/s, 347565.0 lines/s)
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------
File                                                                                                                                      blank        comment           code
./GameSpace/Models/PlayerMarketProductImgs.cs                                                                                                 2              0             34
./GameSpace/Models/ProductImage.cs                                                                                                            2              0             34
./GameSpace/Areas/Forum/Views/Shared/_TopbarLevel1.cshtml                                                                                     5              3             33
./GameSpace/Areas/MemberManagement/Views/Shared/_TopbarLevel1.cshtml                                                                          5              3             33
./GameSpace/Areas/MiniGame/Views/Shared/_TopbarLevel1.cshtml                                                                                  5              3             33
./GameSpace/Areas/OnlineStore/Views/Shared/_TopbarLevel1.cshtml                                                                               5              3             33
./GameSpace/GameSpace.Infrastructure/DependencyInjection.cs                                                                                   6             11             33
./GameSpace/Middleware/CorrelationIdMiddleware.cs                                                                                             7              7             33
./GameSpace/Models/Coupon.cs                                                                                                                 11              4             33
./GameSpace/Models/Friendship.cs                                                                                                             11              4             33
./GameSpace/Models/Group_Read_States.cs                                                                                                      28             84             33
./GameSpace/GameSpace.csproj                                                                                                                  4              0             32
./GameSpace/Models/Support_Tickets.cs                                                                                                         2              0             32
./project-docs/AUDIT.md                                                                                                                       6              0             32
./GameSpace/Areas/MemberManagement/Views/Home/Index.cshtml                                                                                    2              3             31
./GameSpace/Areas/MiniGame/Views/Home/Index.cshtml                                                                                            2              3             31
./GameSpace/Controllers/HomeController.cs                                                                                                     7              0             31
./GameSpace/GameSpace.Core/Repositories/ICommerceReadOnlyRepository.cs                                                                        5              8             31
./GameSpace/Models/GroupMember.cs                                                                                                            10              4             31
./GameSpace/Models/NotificationAction.cs                                                                                                      9              4             31
./GameSpace/Areas/social_hub/Views/Chat/Index.cshtml                                                                                          8              3             30
./GameSpace/Models/GroupBlock.cs                                                                                                             10              4             30
./GameSpace/Models/ManagerRolePermission.cs                                                                                                   9              1             30
./GameSpace/wwwroot/css/stylecol.css                                                                                                          7              4             30
./GameSpace/Areas/social_hub/Filters/SocialHubAuthAttribute.cs                                                                                4              3             29
./GameSpace/EF_COMMANDS.md                                                                                                                   10              0             29
./GameSpace/Models/NotificationRecipient.cs                                                                                                  10              4             29
./GameSpace/appsettings.Development.json                                                                                                      0              0             29
